DIM_COUNTRY_CODE,DIM_YEAR_CODE,DIM_GHECAUSE_TITLE,DIM_SEX_CODE,VAL_DTHS_RATE100K_NUMERIC
MLI,2021,"Trachea, Bronchus, Lung Cancers",MLE,1.96
MLI,2021,Leukaemia,MLE,0.61
MLI,2021,Alcohol Use Disorders,MLE,1.21
MLI,2021,Alzheimer Disease And Other Dementias,MLE,2.14
MLI,2021,Ischaemic Heart Disease,MLE,15.65
MLI,2021,Peptic Ulcer Disease,MLE,2.91
MLI,2021,Congenital Anomalies,MLE,18.35
MLI,2021,Gonorrhoea,MLE,0.01
MLI,2021,Tetanus,MLE,1.36
MLI,2021,Acute Hepatitis A,MLE,0.12
MLI,2021,Schistosomiasis,MLE,1.35
MLI,2021,Ascariasis,MLE,0.27
MLI,2021,Neonatal Sepsis And Infections,MLE,9.13
MLI,2021,Breast Cancer,MLE,0.06
MLI,2021,Mesothelioma,MLE,0.05
MLI,2021,Epilepsy,MLE,5.21
MLI,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,4.13
MLI,2021,Appendicitis,MLE,0.31
MLI,2021,Gallbladder And Biliary Diseases,MLE,0.78
MLI,2021,Skin Diseases,MLE,0.18
MLI,2021,Encephalitis,MLE,1.63
MLI,2021,Acute Hepatitis C,MLE,0.03
MLI,2021,Oesophagus Cancer,MLE,1.12
MLI,2021,Gallbladder And Biliary Tract Cancer,MLE,0.03
MLI,2021,Interpersonal Violence,MLE,15.23
MLT,2021,Hiv/Aids,MLE,0.19
MLT,2021,Meningitis,MLE,0.04
MLT,2021,Acute Hepatitis B,MLE,0.31
MLT,2021,Mouth And Oropharynx Cancers,MLE,6.55
MLT,2021,Testicular Cancer,MLE,0.59
MLT,2021,Multiple Sclerosis,MLE,0.21
MLT,2021,Self-Harm,MLE,8.39
MLT,2021,Stomach Cancer,MLE,10.61
MLT,2021,Larynx Cancer,MLE,3.04
MLT,2021,Gastritis And Duodenitis,MLE,0.2
MLT,2021,Inflammatory Bowel Disease,MLE,0.78
MLT,2021,Kidney Diseases,MLE,14.02
MLT,2021,Sudden Infant Death Syndrome,MLE,0.02
MLT,2021,Poisonings,MLE,0.18
MLT,2021,Exposure To Mechanical Forces,MLE,1.39
MLT,2021,Preterm Birth Complications,MLE,1.8
MLT,2021,Liver Cancer,MLE,10.41
MLT,2021,Bladder Cancer,MLE,12.79
MLT,2021,Thalassaemias,MLE,0.03
MLT,2021,Rheumatic Heart Disease,MLE,0.19
MLT,2021,"Fire, Heat And Hot Substances",MLE,0.63
MLT,2021,Neonatal Sepsis And Infections,MLE,0.07
MLT,2021,Breast Cancer,MLE,0.4
MLT,2021,Leukaemia,MLE,9.92
MLT,2021,Alcohol Use Disorders,MLE,0.98
MLT,2021,Epilepsy,MLE,0.79
MLT,2021,Peptic Ulcer Disease,MLE,1.98
MLT,2021,Gallbladder And Biliary Diseases,MLE,4.1
MLT,2021,Congenital Anomalies,MLE,3.86
MLT,2021,Acute Hepatitis A,MLE,0.12
MLT,2021,Oesophagus Cancer,MLE,8.37
MLT,2021,Gallbladder And Biliary Tract Cancer,MLE,2.28
MLT,2021,Mesothelioma,MLE,2.93
MLT,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,3.12
MLT,2021,Skin Diseases,MLE,2.72
MLT,2021,Diarrhoeal Diseases,MLE,0.19
MLT,2021,Prostate Cancer,MLE,18.0
MLT,2021,Asthma,MLE,0.79
MLT,2021,Benign Prostatic Hyperplasia,MLE,0.77
MLT,2021,Road Injury,MLE,3.08
MLT,2021,Interpersonal Violence,MLE,1.07
MLT,2021,Upper Respiratory Infections,MLE,0.19
MLT,2021,Iron-Deficiency Anaemia,MLE,0.19
MLT,2021,"Lymphomas, Multiple Myeloma",MLE,9.08
MLT,2021,Hypertensive Heart Disease,MLE,5.65
MLT,2021,Paralytic Ileus And Intestinal Obstruction,MLE,1.97
MLT,2021,Pancreatitis,MLE,1.41
MLT,2021,Falls,MLE,12.46
MLT,2021,Drowning,MLE,0.98
MLT,2021,Acute Hepatitis E,MLE,0.09
MLT,2021,Birth Asphyxia And Birth Trauma,MLE,0.43
MLT,2021,Melanoma And Other Skin Cancers,MLE,4.62
MLT,2021,Kidney Cancer,MLE,8.03
MLT,2021,Brain And Nervous System Cancers,MLE,9.29
MLT,2021,Thyroid Cancer,MLE,0.84
MLT,2021,Sickle Cell Disorders And Trait,MLE,0.01
MLT,2021,Drug Use Disorders,MLE,2.5
MLT,2021,Parkinson Disease,MLE,14.71
MLT,2021,Cirrhosis Of The Liver,MLE,8.31
MMR,2021,Encephalitis,MLE,0.69
MMR,2021,Acute Hepatitis A,MLE,0.28
MMR,2021,Neonatal Sepsis And Infections,MLE,2.36
MMR,2021,Oesophagus Cancer,MLE,11.2
MMR,2021,Breast Cancer,MLE,0.21
MMR,2021,Gallbladder And Biliary Tract Cancer,MLE,0.85
MMR,2021,Mesothelioma,MLE,0.03
MMR,2021,Epilepsy,MLE,1.24
MMR,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,3.58
MMR,2021,Appendicitis,MLE,0.66
MMR,2021,Skin Diseases,MLE,1.08
MMR,2021,Diarrhoeal Diseases,MLE,15.34
MMR,2021,Acute Hepatitis C,MLE,0.1
MMR,2021,Colon And Rectum Cancers,MLE,6.36
MMR,2021,Prostate Cancer,MLE,1.47
MMR,2021,Rheumatoid Arthritis,MLE,0.13
MMR,2021,Interpersonal Violence,MLE,5.27
MMR,2021,Whooping Cough,MLE,0.25
MMR,2021,Malaria,MLE,0.42
MMR,2021,Upper Respiratory Infections,MLE,0.04
MMR,2021,Pancreas Cancer,MLE,1.6
MMR,2021,"Lymphomas, Multiple Myeloma",MLE,3.25
MMR,2021,Hypertensive Heart Disease,MLE,16.74
MMR,2021,Asthma,MLE,14.1
MMR,2021,Paralytic Ileus And Intestinal Obstruction,MLE,4.08
MMR,2021,Pancreatitis,MLE,2.23
MMR,2021,Falls,MLE,11.06
MMR,2021,Measles,MLE,0.21
MMR,2021,Acute Hepatitis E,MLE,0.04
MMR,2021,Echinococcosis,MLE,0.01
MMR,2021,Birth Asphyxia And Birth Trauma,MLE,10.69
MMR,2021,Melanoma And Other Skin Cancers,MLE,1.53
MMR,2021,Brain And Nervous System Cancers,MLE,1.76
MMR,2021,Thyroid Cancer,MLE,0.27
MMR,2021,Drug Use Disorders,MLE,0.17
MMR,2021,Parkinson Disease,MLE,2.39
MMR,2021,Drowning,MLE,7.92
MMR,2021,Meningitis,MLE,1.28
MMR,2021,Mouth And Oropharynx Cancers,MLE,12.61
MMR,2021,Testicular Cancer,MLE,0.17
MMR,2021,Kidney Cancer,MLE,0.92
MMR,2021,Self-Harm,MLE,4.78
MMR,2021,Hiv/Aids,MLE,12.71
MMR,2021,Acute Hepatitis B,MLE,0.22
MMR,2021,Protein-Energy Malnutrition,MLE,2.43
MMR,2021,Stomach Cancer,MLE,13.55
MMR,2021,Gastritis And Duodenitis,MLE,0.55
MMR,2021,Inflammatory Bowel Disease,MLE,0.17
MMR,2021,Kidney Diseases,MLE,15.35
MMR,2021,Poisonings,MLE,1.17
MMR,2021,Exposure To Mechanical Forces,MLE,2.06
MMR,2021,Collective Violence And Legal Intervention,MLE,11.65
MMR,2021,Syphilis,MLE,0.74
MMR,2021,Diphtheria,MLE,0.03
MMR,2021,Dengue,MLE,0.51
MMR,2021,Liver Cancer,MLE,14.34
MMR,2021,Bladder Cancer,MLE,1.47
MMR,2021,Larynx Cancer,MLE,2.85
MMR,2021,Thalassaemias,MLE,0.5
MMR,2021,Rheumatic Heart Disease,MLE,1.23
MMR,2021,Urolithiasis,MLE,0.22
MMR,2021,Sudden Infant Death Syndrome,MLE,0.67
MMR,2021,"Fire, Heat And Hot Substances",MLE,0.35
MMR,2021,Tetanus,MLE,0.81
MMR,2021,Cysticercosis,MLE,0.01
MMR,2021,Rabies,MLE,1.14
MMR,2021,Ascariasis,MLE,0.04
MMR,2021,Preterm Birth Complications,MLE,18.25
MMR,2021,"Trachea, Bronchus, Lung Cancers",MLE,17.19
MMR,2021,Leukaemia,MLE,3.24
MMR,2021,Alcohol Use Disorders,MLE,17.37
MMR,2021,Alzheimer Disease And Other Dementias,MLE,4.68
MMR,2021,Peptic Ulcer Disease,MLE,9.65
MMR,2021,Gallbladder And Biliary Diseases,MLE,1.1
MMR,2021,Congenital Anomalies,MLE,6.75
MNE,2021,Encephalitis,MLE,0.02
MNE,2021,Oesophagus Cancer,MLE,5.54
MNE,2021,Breast Cancer,MLE,0.41
MNE,2021,Gallbladder And Biliary Tract Cancer,MLE,0.67
MNE,2021,Mesothelioma,MLE,0.66
MNE,2021,Epilepsy,MLE,0.77
MNE,2021,Appendicitis,MLE,0.1
MNE,2021,Skin Diseases,MLE,0.04
MNE,2021,Diarrhoeal Diseases,MLE,0.05
MNE,2021,Rheumatoid Arthritis,MLE,0.21
MNE,2021,Road Injury,MLE,13.79
MNE,2021,Interpersonal Violence,MLE,4.07
MNE,2021,Whooping Cough,MLE,0.01
MNE,2021,Pancreas Cancer,MLE,16.02
MNE,2021,"Lymphomas, Multiple Myeloma",MLE,9.85
MNE,2021,Hypertensive Heart Disease,MLE,10.07
MNE,2021,Asthma,MLE,0.36
MNE,2021,Paralytic Ileus And Intestinal Obstruction,MLE,1.39
MNE,2021,Pancreatitis,MLE,2.07
MNE,2021,Falls,MLE,8.46
MNE,2021,Birth Asphyxia And Birth Trauma,MLE,1.09
MNE,2021,Melanoma And Other Skin Cancers,MLE,7.62
MNE,2021,Brain And Nervous System Cancers,MLE,10.11
MNE,2021,Thyroid Cancer,MLE,0.63
MNE,2021,Drug Use Disorders,MLE,0.23
MNE,2021,Parkinson Disease,MLE,6.93
MNE,2021,Cirrhosis Of The Liver,MLE,11.61
MNE,2021,Drowning,MLE,1.68
MNE,2021,Meningitis,MLE,0.23
MNE,2021,Leishmaniasis,MLE,0.08
MNE,2021,Mouth And Oropharynx Cancers,MLE,9.07
MNE,2021,Testicular Cancer,MLE,0.62
MNE,2021,Kidney Cancer,MLE,8.59
MNE,2021,Multiple Sclerosis,MLE,0.61
MNE,2021,Self-Harm,MLE,17.06
MNE,2021,Hiv/Aids,MLE,0.48
MNE,2021,Protein-Energy Malnutrition,MLE,0.11
MNE,2021,Stomach Cancer,MLE,13.0
MNE,2021,Chronic Obstructive Pulmonary Disease,MLE,7.83
MNE,2021,Gastritis And Duodenitis,MLE,0.01
MNE,2021,Inflammatory Bowel Disease,MLE,0.11
MNE,2021,Poisonings,MLE,0.43
MNE,2021,Exposure To Mechanical Forces,MLE,0.52
MNE,2021,Tuberculosis,MLE,0.32
MNE,2021,Syphilis,MLE,0.02
MNE,2021,Lower Respiratory Infections,MLE,7.43
MNE,2021,Liver Cancer,MLE,10.24
MNE,2021,Bladder Cancer,MLE,13.52
MNE,2021,Larynx Cancer,MLE,10.8
MNE,2021,Thalassaemias,MLE,0.01
MNE,2021,Rheumatic Heart Disease,MLE,1.28
MNE,2021,Sudden Infant Death Syndrome,MLE,0.28
MNE,2021,"Fire, Heat And Hot Substances",MLE,1.47
MNE,2021,Tetanus,MLE,0.01
MNE,2021,Preterm Birth Complications,MLE,1.06
MNE,2021,Neonatal Sepsis And Infections,MLE,0.05
MNE,2021,Leukaemia,MLE,8.65
MNE,2021,Alcohol Use Disorders,MLE,1.78
MNE,2021,Alzheimer Disease And Other Dementias,MLE,10.16
MNE,2021,Peptic Ulcer Disease,MLE,2.54
MNE,2021,Gallbladder And Biliary Diseases,MLE,0.19
MNE,2021,Congenital Anomalies,MLE,0.5
MNG,2021,Whooping Cough,MLE,0.12
MNG,2021,Upper Respiratory Infections,MLE,0.12
MNG,2021,Pancreas Cancer,MLE,3.94
MNG,2021,"Lymphomas, Multiple Myeloma",MLE,1.43
MNG,2021,Asthma,MLE,1.6
MNG,2021,Paralytic Ileus And Intestinal Obstruction,MLE,2.03
MNG,2021,Pancreatitis,MLE,4.92
MNG,2021,Falls,MLE,9.55
MNG,2021,Diarrhoeal Diseases,MLE,0.9
MNG,2021,Oesophagus Cancer,MLE,12.18
MNG,2021,Colon And Rectum Cancers,MLE,2.9
MNG,2021,Prostate Cancer,MLE,1.11
MNG,2021,Rheumatoid Arthritis,MLE,0.09
MNG,2021,Interpersonal Violence,MLE,9.15
MNG,2021,Encephalitis,MLE,1.33
MNG,2021,Acute Hepatitis A,MLE,0.04
MNG,2021,Neonatal Sepsis And Infections,MLE,1.0
MNG,2021,Breast Cancer,MLE,0.04
MNG,2021,Gallbladder And Biliary Tract Cancer,MLE,0.18
MNG,2021,Mesothelioma,MLE,0.17
MNG,2021,Epilepsy,MLE,2.76
MNG,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,17.53
MNG,2021,Appendicitis,MLE,0.45
MNG,2021,Skin Diseases,MLE,1.36
MNG,2021,Syphilis,MLE,1.05
MNG,2021,Gonorrhoea,MLE,0.01
MNG,2021,Diphtheria,MLE,0.01
MNG,2021,Preterm Birth Complications,MLE,8.59
MNG,2021,Leukaemia,MLE,1.09
MNG,2021,Alzheimer Disease And Other Dementias,MLE,4.67
MNG,2021,Peptic Ulcer Disease,MLE,4.15
MNG,2021,Gallbladder And Biliary Diseases,MLE,1.38
MNG,2021,Congenital Anomalies,MLE,10.22
MNG,2021,Natural Disasters,MLE,0.28
MNG,2021,Tuberculosis,MLE,17.6
MNG,2021,Lower Respiratory Infections,MLE,12.06
MNG,2021,Bladder Cancer,MLE,0.9
MNG,2021,Larynx Cancer,MLE,1.24
MNG,2021,Thalassaemias,MLE,0.23
MNG,2021,Rheumatic Heart Disease,MLE,2.8
MNG,2021,Urolithiasis,MLE,0.05
MNG,2021,Sudden Infant Death Syndrome,MLE,0.36
MNG,2021,"Fire, Heat And Hot Substances",MLE,2.74
MNG,2021,Hiv/Aids,MLE,1.1
MNG,2021,Acute Hepatitis B,MLE,0.16
MNG,2021,Protein-Energy Malnutrition,MLE,0.13
MNG,2021,Chronic Obstructive Pulmonary Disease,MLE,11.25
MNG,2021,Gastritis And Duodenitis,MLE,0.45
MNG,2021,Inflammatory Bowel Disease,MLE,0.35
MNG,2021,Kidney Diseases,MLE,10.06
MNG,2021,Poisonings,MLE,4.38
MNG,2021,Exposure To Mechanical Forces,MLE,3.95
MNG,2021,Meningitis,MLE,1.29
MNG,2021,Echinococcosis,MLE,0.01
MNG,2021,Mouth And Oropharynx Cancers,MLE,2.35
MNG,2021,Testicular Cancer,MLE,0.33
MNG,2021,Kidney Cancer,MLE,1.24
MNG,2021,Diabetes Mellitus,MLE,7.04
MNG,2021,Multiple Sclerosis,MLE,0.14
MNG,2021,Birth Asphyxia And Birth Trauma,MLE,3.59
MNG,2021,Melanoma And Other Skin Cancers,MLE,0.17
MNG,2021,Brain And Nervous System Cancers,MLE,2.13
MNG,2021,Thyroid Cancer,MLE,0.23
MNG,2021,Drug Use Disorders,MLE,1.17
MNG,2021,Parkinson Disease,MLE,1.44
MNG,2021,Hypertensive Heart Disease,MLE,3.99
MNG,2021,Drowning,MLE,6.97
MOZ,2021,Liver Cancer,MLE,4.78
MOZ,2021,Bladder Cancer,MLE,1.49
MOZ,2021,Larynx Cancer,MLE,0.23
MOZ,2021,Thalassaemias,MLE,0.26
MOZ,2021,Chronic Obstructive Pulmonary Disease,MLE,9.78
MOZ,2021,Gastritis And Duodenitis,MLE,1.14
MOZ,2021,Kidney Diseases,MLE,14.0
MOZ,2021,Sudden Infant Death Syndrome,MLE,0.93
MOZ,2021,Poisonings,MLE,1.73
MOZ,2021,Collective Violence And Legal Intervention,MLE,5.41
MOZ,2021,Syphilis,MLE,5.93
MOZ,2021,Diphtheria,MLE,0.07
MOZ,2021,Rabies,MLE,0.99
MOZ,2021,Otitis Media,MLE,0.12
MOZ,2021,"Trachea, Bronchus, Lung Cancers",MLE,0.79
MOZ,2021,Leukaemia,MLE,1.37
MOZ,2021,Alcohol Use Disorders,MLE,1.94
MOZ,2021,Alzheimer Disease And Other Dementias,MLE,2.52
MOZ,2021,Rheumatic Heart Disease,MLE,1.69
MOZ,2021,Ischaemic Heart Disease,MLE,18.18
MOZ,2021,Peptic Ulcer Disease,MLE,3.29
MOZ,2021,Urolithiasis,MLE,0.21
MOZ,2021,"Fire, Heat And Hot Substances",MLE,4.97
MOZ,2021,Gonorrhoea,MLE,0.01
MOZ,2021,Tetanus,MLE,0.88
MOZ,2021,Acute Hepatitis A,MLE,0.28
MOZ,2021,Schistosomiasis,MLE,1.64
MOZ,2021,Cysticercosis,MLE,0.18
MOZ,2021,Ascariasis,MLE,0.24
MOZ,2021,Neonatal Sepsis And Infections,MLE,7.67
MOZ,2021,Breast Cancer,MLE,0.79
MOZ,2021,Epilepsy,MLE,6.41
MOZ,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,3.8
MOZ,2021,Appendicitis,MLE,0.81
MOZ,2021,Gallbladder And Biliary Diseases,MLE,1.12
MOZ,2021,Skin Diseases,MLE,0.51
MOZ,2021,Congenital Anomalies,MLE,13.44
MOZ,2021,Natural Disasters,MLE,0.03
MOZ,2021,Encephalitis,MLE,1.02
MOZ,2021,Oesophagus Cancer,MLE,3.4
MOZ,2021,Mesothelioma,MLE,0.05
MOZ,2021,Interpersonal Violence,MLE,5.11
MOZ,2021,Acute Hepatitis C,MLE,0.12
MOZ,2021,Colon And Rectum Cancers,MLE,1.05
MOZ,2021,Prostate Cancer,MLE,5.94
MOZ,2021,Asthma,MLE,4.49
MOZ,2021,Pancreatitis,MLE,1.46
MOZ,2021,Falls,MLE,6.73
MOZ,2021,Whooping Cough,MLE,1.48
MOZ,2021,Measles,MLE,0.15
MOZ,2021,Upper Respiratory Infections,MLE,2.13
MOZ,2021,Pancreas Cancer,MLE,0.41
MOZ,2021,Thyroid Cancer,MLE,0.06
MOZ,2021,"Lymphomas, Multiple Myeloma",MLE,3.15
MOZ,2021,Hypertensive Heart Disease,MLE,11.35
MOZ,2021,Paralytic Ileus And Intestinal Obstruction,MLE,8.6
MOZ,2021,Drowning,MLE,7.44
MOZ,2021,Meningitis,MLE,10.05
MOZ,2021,Acute Hepatitis E,MLE,0.05
MOZ,2021,Echinococcosis,MLE,0.07
MOZ,2021,Melanoma And Other Skin Cancers,MLE,1.13
MOZ,2021,Testicular Cancer,MLE,0.06
MOZ,2021,Kidney Cancer,MLE,0.41
MOZ,2021,Brain And Nervous System Cancers,MLE,0.14
MOZ,2021,Sickle Cell Disorders And Trait,MLE,0.08
MOZ,2021,Drug Use Disorders,MLE,0.56
MOZ,2021,Parkinson Disease,MLE,1.09
MOZ,2021,Cirrhosis Of The Liver,MLE,13.09
MOZ,2021,Acute Hepatitis B,MLE,1.28
MOZ,2021,Protein-Energy Malnutrition,MLE,9.89
MOZ,2021,Mouth And Oropharynx Cancers,MLE,1.25
MOZ,2021,Stomach Cancer,MLE,0.38
MOZ,2021,Multiple Sclerosis,MLE,0.01
MOZ,2021,Inflammatory Bowel Disease,MLE,0.28
MOZ,2021,Exposure To Mechanical Forces,MLE,2.38
MOZ,2021,Self-Harm,MLE,15.56
MRT,2021,Gonorrhoea,MLE,0.01
MRT,2021,Tetanus,MLE,0.48
MRT,2021,Acute Hepatitis A,MLE,0.15
MRT,2021,Schistosomiasis,MLE,0.25
MRT,2021,Ascariasis,MLE,0.08
MRT,2021,Neonatal Sepsis And Infections,MLE,5.51
MRT,2021,Breast Cancer,MLE,0.12
MRT,2021,Mesothelioma,MLE,0.04
MRT,2021,Epilepsy,MLE,2.85
MRT,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,4.94
MRT,2021,Appendicitis,MLE,0.12
MRT,2021,Gallbladder And Biliary Diseases,MLE,0.73
MRT,2021,Skin Diseases,MLE,0.12
MRT,2021,Syphilis,MLE,5.47
MRT,2021,Diphtheria,MLE,0.06
MRT,2021,Rabies,MLE,0.94
MRT,2021,"Trachea, Bronchus, Lung Cancers",MLE,1.32
MRT,2021,Leukaemia,MLE,1.11
MRT,2021,Alcohol Use Disorders,MLE,0.77
MRT,2021,Alzheimer Disease And Other Dementias,MLE,3.14
MRT,2021,Peptic Ulcer Disease,MLE,1.06
MRT,2021,Congenital Anomalies,MLE,12.83
MRT,2021,Tuberculosis,MLE,14.41
MRT,2021,Liver Cancer,MLE,6.29
MRT,2021,Bladder Cancer,MLE,0.83
MRT,2021,Larynx Cancer,MLE,0.39
MRT,2021,Thalassaemias,MLE,0.27
MRT,2021,Rheumatic Heart Disease,MLE,0.7
MRT,2021,Urolithiasis,MLE,0.08
MRT,2021,Sudden Infant Death Syndrome,MLE,0.83
MRT,2021,Poisonings,MLE,0.65
MRT,2021,"Fire, Heat And Hot Substances",MLE,1.72
MRT,2021,Collective Violence And Legal Intervention,MLE,0.03
MRT,2021,Hiv/Aids,MLE,8.54
MRT,2021,Acute Hepatitis B,MLE,0.71
MRT,2021,Yellow Fever,MLE,0.45
MRT,2021,Protein-Energy Malnutrition,MLE,2.23
MRT,2021,Stomach Cancer,MLE,2.81
MRT,2021,Chronic Obstructive Pulmonary Disease,MLE,6.11
MRT,2021,Gastritis And Duodenitis,MLE,0.66
MRT,2021,Inflammatory Bowel Disease,MLE,0.49
MRT,2021,Kidney Diseases,MLE,13.45
MRT,2021,Exposure To Mechanical Forces,MLE,1.13
MRT,2021,Self-Harm,MLE,3.74
MRT,2021,Meningitis,MLE,5.43
MRT,2021,Acute Hepatitis E,MLE,0.02
MRT,2021,Leishmaniasis,MLE,0.1
MRT,2021,Echinococcosis,MLE,0.05
MRT,2021,Mouth And Oropharynx Cancers,MLE,1.48
MRT,2021,Testicular Cancer,MLE,0.07
MRT,2021,Kidney Cancer,MLE,0.77
MRT,2021,Diabetes Mellitus,MLE,11.29
MRT,2021,Parkinson Disease,MLE,1.31
MRT,2021,Cirrhosis Of The Liver,MLE,11.87
MRT,2021,Measles,MLE,0.24
MRT,2021,Pancreas Cancer,MLE,1.16
MRT,2021,Melanoma And Other Skin Cancers,MLE,0.61
MRT,2021,Brain And Nervous System Cancers,MLE,0.77
MRT,2021,Thyroid Cancer,MLE,0.29
MRT,2021,"Lymphomas, Multiple Myeloma",MLE,2.29
MRT,2021,Sickle Cell Disorders And Trait,MLE,0.62
MRT,2021,Drug Use Disorders,MLE,0.05
MRT,2021,Hypertensive Heart Disease,MLE,7.28
MRT,2021,Paralytic Ileus And Intestinal Obstruction,MLE,3.11
MRT,2021,Drowning,MLE,4.71
MRT,2021,Whooping Cough,MLE,4.76
MRT,2021,Malaria,MLE,18.1
MRT,2021,Upper Respiratory Infections,MLE,0.84
MRT,2021,Colon And Rectum Cancers,MLE,3.0
MRT,2021,Prostate Cancer,MLE,7.0
MRT,2021,Asthma,MLE,2.19
MRT,2021,Pancreatitis,MLE,2.04
MRT,2021,Falls,MLE,5.37
MRT,2021,Encephalitis,MLE,1.03
MRT,2021,Acute Hepatitis C,MLE,0.01
MRT,2021,Oesophagus Cancer,MLE,1.12
MRT,2021,Gallbladder And Biliary Tract Cancer,MLE,0.06
MRT,2021,Road Injury,MLE,11.82
MRT,2021,Interpersonal Violence,MLE,16.3
MUS,2021,Acute Hepatitis A,MLE,0.03
MUS,2021,Neonatal Sepsis And Infections,MLE,1.63
MUS,2021,Breast Cancer,MLE,0.16
MUS,2021,Epilepsy,MLE,5.24
MUS,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,9.58
MUS,2021,Appendicitis,MLE,0.19
MUS,2021,Gallbladder And Biliary Diseases,MLE,1.99
MUS,2021,Skin Diseases,MLE,7.48
MUS,2021,Congenital Anomalies,MLE,4.79
MUS,2021,Encephalitis,MLE,0.06
MUS,2021,Oesophagus Cancer,MLE,3.54
MUS,2021,Gallbladder And Biliary Tract Cancer,MLE,0.67
MUS,2021,Rheumatoid Arthritis,MLE,0.29
MUS,2021,Road Injury,MLE,17.17
MUS,2021,Interpersonal Violence,MLE,2.83
MUS,2021,Diarrhoeal Diseases,MLE,0.13
MUS,2021,Acute Hepatitis C,MLE,2.91
MUS,2021,Colon And Rectum Cancers,MLE,14.62
MUS,2021,Prostate Cancer,MLE,14.36
MUS,2021,Asthma,MLE,6.8
MUS,2021,Pancreatitis,MLE,5.86
MUS,2021,Benign Prostatic Hyperplasia,MLE,0.16
MUS,2021,Gout,MLE,0.17
MUS,2021,Falls,MLE,6.36
MUS,2021,Iron-Deficiency Anaemia,MLE,3.09
MUS,2021,Pancreas Cancer,MLE,6.75
MUS,2021,Thyroid Cancer,MLE,0.33
MUS,2021,"Lymphomas, Multiple Myeloma",MLE,6.14
MUS,2021,Schizophrenia,MLE,0.32
MUS,2021,Paralytic Ileus And Intestinal Obstruction,MLE,1.45
MUS,2021,Drowning,MLE,4.64
MUS,2021,Meningitis,MLE,1.01
MUS,2021,Acute Hepatitis E,MLE,0.12
MUS,2021,Birth Asphyxia And Birth Trauma,MLE,1.59
MUS,2021,Melanoma And Other Skin Cancers,MLE,1.18
MUS,2021,Testicular Cancer,MLE,1.21
MUS,2021,Kidney Cancer,MLE,1.87
MUS,2021,Brain And Nervous System Cancers,MLE,3.37
MUS,2021,Sickle Cell Disorders And Trait,MLE,0.07
MUS,2021,Drug Use Disorders,MLE,4.85
MUS,2021,Parkinson Disease,MLE,2.08
MUS,2021,Hiv/Aids,MLE,12.97
MUS,2021,Acute Hepatitis B,MLE,0.19
MUS,2021,Protein-Energy Malnutrition,MLE,0.91
MUS,2021,Mouth And Oropharynx Cancers,MLE,4.8
MUS,2021,Stomach Cancer,MLE,9.66
MUS,2021,Multiple Sclerosis,MLE,0.15
MUS,2021,Inflammatory Bowel Disease,MLE,0.47
MUS,2021,Exposure To Mechanical Forces,MLE,0.32
MUS,2021,Self-Harm,MLE,17.95
MUS,2021,Tuberculosis,MLE,1.27
MUS,2021,Liver Cancer,MLE,4.81
MUS,2021,Bladder Cancer,MLE,3.54
MUS,2021,Larynx Cancer,MLE,1.81
MUS,2021,Thalassaemias,MLE,0.12
MUS,2021,Bipolar Disorder,MLE,0.17
MUS,2021,Chronic Obstructive Pulmonary Disease,MLE,18.46
MUS,2021,Gastritis And Duodenitis,MLE,0.15
MUS,2021,Osteoarthritis,MLE,0.16
MUS,2021,Sudden Infant Death Syndrome,MLE,0.27
MUS,2021,Poisonings,MLE,1.42
MUS,2021,Syphilis,MLE,0.01
MUS,2021,Preterm Birth Complications,MLE,4.31
MUS,2021,Leukaemia,MLE,3.42
MUS,2021,Alcohol Use Disorders,MLE,11.36
MUS,2021,Alzheimer Disease And Other Dementias,MLE,2.1
MUS,2021,Rheumatic Heart Disease,MLE,0.17
MUS,2021,Peptic Ulcer Disease,MLE,1.53
MUS,2021,"Fire, Heat And Hot Substances",MLE,1.02
MWI,2021,Encephalitis,MLE,0.52
MWI,2021,Acute Hepatitis A,MLE,0.29
MWI,2021,Oesophagus Cancer,MLE,9.04
MWI,2021,Breast Cancer,MLE,0.61
MWI,2021,Epilepsy,MLE,6.71
MWI,2021,"Cardiomyopathy, Myocarditis, Endocarditis",MLE,3.52
MWI,2021,Appendicitis,MLE,0.4
MWI,2021,Skin Diseases,MLE,1.39
MWI,2021,Acute Hepatitis C,MLE,0.13
MWI,2021,Colon And Rectum Cancers,MLE,1.99
MWI,2021,Prostate Cancer,MLE,6.51
MWI,2021,Interpersonal Violence,MLE,3.02
MWI,2021,Whooping Cough,MLE,0.86
MWI,2021,Upper Respiratory Infections,MLE,1.16
MWI,2021,Pancreas Cancer,MLE,0.15
MWI,2021,"Lymphomas, Multiple Myeloma",MLE,4.53
MWI,2021,Hypertensive Heart Disease,MLE,7.68
MWI,2021,Asthma,MLE,3.89
MWI,2021,Paralytic Ileus And Intestinal Obstruction,MLE,6.53
MWI,2021,Pancreatitis,MLE,1.04
MWI,2021,Falls,MLE,7.5
